39	基于Android移动学习APP在《软件工程》教学中的应用研究	杨波	农业网络信息	2016-03-26	期刊		90	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJN201603031&DbName=CJFDLAST2016&DbCode=CJFQ	移动学习是在远程学习、在线学习的基础上产生发展而来的,是一种利用智能移动终端设备,不受时间和空间的约束,随时随地学习的新型学习模式。本文在理解移动学习内涵的基础上,对《软件工程》课程开展移动学习的必要性和可行性进行分析,通过《软件工程》课程开展移动学习的实践研究,表明移动学习可以提高学生的主观能动性,促进学生自主利用移动终端设备学习兴趣,对提高学生的学习效果起到了积极作用,同时锻炼了学生软件开发和研究能力。	Android ； 移动学习 ； 软件工程 ； 团队协作 ； Android ； mobile learning ； software engineering ； team collaboration ；
40	应用型本科高校教师MOOC教学现状分析——以《软件工程》课程为例	余久久	职业技术教育	2015-12-10	期刊	1	178	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZYJW201535028&DbName=CJFDLAST2016&DbCode=CJFQ	以《软件工程》课程为例,从MOOC课程组织者—教师的角度,通过实证方式探究应用型本科高校教师MOOC教学现状。基于数据反馈,分析得出结论:教师对运用MOOC教学手段的适应性缺乏调研,而且采用MOOC教学的动机具有一定的功利性;教师的信息素养有待提高,教学资源再设计能力普遍不强;MOOC对提升教师实践教学水平的作用不明显,适合作为《软件工程》课程实践教学方式的有效补充。为此,应树立学生发展为中心的理念,增强教师的信息素养和教学再设计能力,探索MOOC支撑下的混合式、交互式的教学模式。	软件工程 ； MOOC ； 应用型本科 ； 教师 ； 信息素养 ； 教学再设计 ； 混合式教学 ； software engineering ； MOOC ； applied undergraduate education ； teacher ； information literacy ； teaching redesigning ； blending teaching ；
41	专业导师制在软件工程应用型人才培养过程中的实践	梁宏涛	软件工程	2016-03-05	期刊		16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGGC201603021&DbName=CJFDLAST2016&DbCode=CJFQ	民办本科高校是国家高等教育的重要组成部分,生源质量相对国办高校有一定差异,学生自主能力差,学习热情不高,为培养具有社会竞争能力,符合企业要求的人才,需要良好的措施解决问题。文章提出一种专业导师制的人才培养模式,具有一定的实效性,对民办本科高校的应用型人才培养具有指导和借鉴作用。	导师制 ； 应用型 ； 人才培养 ； professional tutorial system ； practical ； personnel training ；
42	基于SWEBOK V3的应用型本科院校软件工程专业改革初探	范庆春	淮南师范学院学报	2015-11-15	期刊		20	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HUNS201506031&DbName=CJFDLAST2016&DbCode=CJFQ	介绍由IEEE Computer Society于2014年推出的SWEBO K V3的内容体系,分析其与第2版的SWEBOK的差异与创新点。结合应用型本科院校软件工程专业现状,参考SWEBOK V3的知识体系来改革现有的人才培养方案,在工程思维的培养、实践教学体系、校企合作、师资队伍建设和创新创业实践活动等方面作出积极的探索。	软件工程 ； SWEBOK ； 教学改革 ； software engineering ； SWEBOK ； teaching reform ；
43	计算机软件工程升级的策略性分析	史梁	河南广播电视大学学报	2016-03-10 17:39	期刊		14	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HNDA201601033&DbName=CJFDLAST2016&DbCode=CJFQ	在我国经济发展的大力推动之下,计算机软件技术也随之获得了较大的发展契机,所渗透的领域与范围呈现出日益广阔的趋势。软件工程作为计算机结构中的重要组成部分,对于计算机功能的强弱可产生决定性的影响,因此,如何对计算机软件工程进行升级,便成为一项亟待完成的重要任务。但随着用户对于计算机软件工程需求的日益提升,现有的计算机软件已经逐渐难以满足用户的实际需求,在各项操作性能方面均处于有待提升的状态,需予以足够重视。本文立足计算机发展的实际,对计算机软件工程升级的相关策略做出了相应分析,以期进一步消除计算机软件工程中的弊端。	计算机 ； 软件工程 ； 升级 ； 策略 ； computer ； software engineering ； upgrade ； strategy ；
44	面向软件工程的Linux实验教学的探索与实践	田丽华	电脑知识与技术	2016-02-23 15:11	期刊		12	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS201535038&DbName=CJFDLAST2016&DbCode=CJFQ	为了实现软件工程专业本科生的培养目标,满足社会对软件人才的实际需要,该文结合软件工程专业学生的实际情况和Linux操作系统实验课程的特点,主要从Linux实验教学的实验内容、教学模式与方法以及实验考核方式等方面对Linux实验教学的思路和方法进行了探索和实践,并展示了实验教学效果。	实验教学 ； Linux ； 教学模式 ； Experimental teaching ； Linux operating system ； Teaching model ；
45	软件工程关联数据的自动构建	张宇臣	计算机应用	2016-03-10	期刊	1	61	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJY201603034&DbName=CJFDLAST2016&DbCode=CJFQ	针对目前在分布异构的大规模软件开发中难以高效地知晓信息和发现知识的问题,将语义网引入软件工程领域,对多源异构数据进行细粒度语义关联,提出本体构建、关联抽取和发现的方法,实现基于本体的软件工程关联数据的自动构建。该方法对软件工程本体进行概念抽取、合并、实例消解和属性消歧,从软件仓库结构化数据集中抽取出完整无冗余的关联数据;并采用同义词、动宾短语和结构关系三个特征利用自然语言处理(NLP)技术和信息检索(IR)技术从软件仓库中发现潜在的关联数据。实验结果表明,所提出的方法能从分布式软件工程数据集中自动构建和融合生成软件工程本体,并有效地发现潜在的关联数据将其扩充到软件工程本体中;与Baseline、Phraing和O-CSTI三种方法相比,关联数据发现的召回率、精准率和F值都有显著提高。	软件工程关联数据 ； 软件工程本体 ； 本体构建 ； 关联数据抽取 ； 关联数据发现 ； software engineering linked data ； software engineering ontology ； ontology construction ； linked data extraction ； linked data recovery ；
46	基于设计模式与软件工程的图像文件管理系统研究	成冬梅	微型电脑应用	2016-02-20	期刊		12	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXDY201602008&DbName=CJFDLAST2016&DbCode=CJFQ	为了解决当前图像软件系统的响应速度较低与内存消耗较大的不足,提出了基于软件工程的图像文件管理系统。首先,对软件设计模式进行分析,确定以选单例模式完成系统开发,确定基于面向对象的软件结构。然后,对系统架构进行分析,结合实际需求进行开发,确定软件系统架构。最后,采用C++语言编程实现系统,基于Sql Server实现数据库管理,并利用TCP/IP协议实现软件与外设通信,即完成从软件工程的角度搭建功能复杂的软件系统。实验测试结果表明:与当前图像文件管理系统相比,其管理系统具有更快的响应速度与更低的内存消耗。	图像文件管理 ； 设计模式 ； 软件工程 ； 单例模式 ； 面向对象 ； Image File Manage ； Design Pattern ； Soft Engineer ； Singleton Pattern ； Object Oriented ；
47	电子技术与软件工程		电子技术与软件工程	2016-01-15	期刊		6	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201602225&DbName=CJFDLAST2016&DbCode=CJFQ	<正>《电子技术与软件工程》杂志,是由中国科学技术协会主管、中国电子学会主办的国内外公开发行的一份国家级综合性的权威科技类半月刊,国内刊号:CN10-1108/TP;国际刊号:ISSN2095-5650,旨在全方位推广电子各专业技术以及软件工程新技术、新成果。本刊创刊伊始,得到了中国科学技术协会及中国电子学会领导的高度重视,要求杂志社要倾力打造一本服务于电子技术及软件工程领域的企事业单位。本刊已被中国知网、中文科技期刊、龙源国际期刊网全文收录。	软件工程 ； 中国电子学会 ； 龙源国际 ； 科技期刊 ； 中国知网 ； 企事业单位 ； 一本 ；
48	电子技术与软件工程		电子技术与软件工程	2016-02-15	期刊		25	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201604001&DbName=CJFDLAST2016&DbCode=CJFQ	<正>《电子技术与软件工程》杂志,是由中国科学技术协会主管、中国电子学会主办的国内外公开发行的一份国家级综合性的权威科技类半月刊,国内刊号:CN10-1108/TP;国际刊号:ISSN2095-5650,旨在全方位推广电子各专业技术以及软件工程新技术、新成果。	软件工程 ； 中国电子学会 ； 龙源国际 ； 中国知网 ； 科技期刊 ； 资深研究员 ； 期刊审稿 ； 软件信息 ； 计算机应用 ； 企事业单位 ；
49	电子技术与软件工程		电子技术与软件工程	2016-02-01	期刊		4	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201603218&DbName=CJFDLAST2016&DbCode=CJFQ	<正>《电子技术与软件工程》杂志,是由中国科学技术协会主管、中国电子学会主办的国内外公开发行的一份国家级综合性的权威科技类半月刊,国内刊号:CN10-1108/TP;国际刊号:ISSN2095-5650,旨在全方位推广电子各专业技术以及软件工程新技术、新成果。本刊创刊伊始,得到了中国科学技术协会及中国电子学会领导的高度重视。要求杂志社要倾力打造一本服	软件工程 ； 中国电子学会 ； 一本 ；
50	基于云计算技术的GIS软件工程模式	王晶义	化工设计通讯	2016-01-28	期刊		13	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WGTX201601043&DbName=CJFDLAST2016&DbCode=CJFQ	云计算模式是建立在互联网环境的基础上的,而GIS软件工程模式则对于云计算的依赖性较强。对云计算的概念与特点进行了介绍,并对GIS软件工程进行了全面的分析,并提出了在设计的过程中应当注重的几个问题。	云计算 ； GIS ； 软件工程 ； cloud computing ； GIS ； software engineering ；
51	软件工程专业计算机程序设计教学模式探索	贾朝龙	科教导刊(上旬刊)	2016-02-05	期刊		27	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJDS201602051&DbName=CJFDLAST2016&DbCode=CJFQ	在国家提出部分普通本科高校向应用技术型转型的背景下,针对信息类高校软件工程专业如何保持理论教学及实践教学的有效性,如何通过改革教学方法,如何适应新的教学模式,如何提高教学质量及学习效果,更加适应社会对软件工程人才等问题,本文通过对现状进行分析和研究,结合实际给出一些建议和措施。	教学模式 ； MOOCs ； 软件工程 ； 人才培养 ； teaching mode ； MOOCS ； software engineering ； talent training ；
